Timestamp,Date,Time,Hour,DayOfWeek,Close,Open,High,Low,Fibo_OK,Fibo_Score,Fibo_Level,MBB_OK,MBB_Score,MBB_BuyArrow,MBB_SellArrow,MBB_SRSI,Silva_OK,Silva_Score,Silva_BuyArrow,Silva_SellArrow,Silva_Middle,H1_OK,H1_Score,PZ_OK,PZ_Score,Candle_OK,Candle_Score,Total_Score,Direction,Setup_Valid,Rejection_Reason,Entry,SL,TP1,TP2,TP3,Trade_Executed,Result,Profit_Pips,Profit_Percent,Bars_In_Trade,Max_Drawdown_Pips,Max_Profit_Pips
1766563200,2025.12.24,08:00,8,3,4492.57,4488.32,4492.97,4486.57,YES,3.0,1.618,YES,3.0,YES,YES,46.6,NO,0.0,NO,NO,4490.18,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4492.57,4485.57,4506.57,4517.07,4527.57,YES,SL,-70.0,-0.16,1,73.5,3.0
1766562300,2025.12.24,07:45,7,3,4488.33,4495.64,4497.40,4488.02,YES,3.0,1.618,YES,3.0,YES,YES,46.6,NO,0.0,NO,NO,4490.08,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4488.33,4487.02,4490.95,4492.91,4494.88,YES,SL,-13.1,-0.03,1,17.6,46.4
1766561400,2025.12.24,07:30,7,3,4495.56,4492.39,4497.11,4490.36,YES,3.0,1.618,YES,3.0,YES,YES,46.6,NO,0.0,NO,NO,4489.98,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4495.56,4489.36,4507.96,4517.26,4526.56,YES,SL,-62.0,-0.14,1,75.4,18.4
1766560500,2025.12.24,07:15,7,3,4492.38,4490.74,4494.68,4489.51,YES,3.0,1.618,YES,3.0,YES,YES,46.6,NO,0.0,NO,NO,4489.89,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4492.38,4488.51,4500.12,4505.92,4511.73,YES,SL,-38.7,-0.09,3,70.0,83.9
1766559600,2025.12.24,07:00,7,3,4490.73,4499.19,4500.77,4485.38,YES,3.0,1.618,YES,3.0,YES,YES,46.6,NO,0.0,NO,NO,4489.79,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4490.73,4484.38,4503.43,4512.95,4522.48,YES,SL,-63.5,-0.14,10,200.1,108.1
1766558700,2025.12.24,06:45,6,3,4499.33,4500.07,4501.45,4496.47,YES,3.0,1.618,YES,3.0,YES,YES,46.6,NO,0.0,NO,NO,4489.70,YES,1.5,YES,1.0,NO,0.0,8.5,BUY,YES,SETUP VALIDO,4499.33,4495.47,4507.05,4512.84,4518.63,YES,SL,-38.6,-0.09,1,139.5,14.4
1766557800,2025.12.24,06:30,6,3,4500.08,4497.04,4501.54,4496.07,YES,3.0,1.618,YES,3.0,YES,YES,46.6,NO,0.0,NO,NO,4489.61,YES,1.5,YES,1.0,YES,1.0,9.5,BUY,YES,SETUP VALIDO,4500.08,4495.07,4510.10,4517.62,4525.13,YES,SL,-50.1,-0.11,3,89.8,14.6
1766556900,2025.12.24,06:15,6,3,4496.97,4494.21,4497.49,4491.10,YES,3.0,1.618,YES,3.0,YES,YES,44.4,NO,0.0,NO,NO,4489.51,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4496.97,4490.10,4510.71,4521.01,4531.32,YES,SL,-68.7,-0.15,6,118.2,45.7
1766556000,2025.12.24,06:00,6,3,4494.18,4493.22,4495.55,4491.87,YES,3.0,1.618,YES,3.0,YES,YES,42.9,NO,0.0,NO,NO,4489.42,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4494.18,4490.87,4500.80,4505.77,4510.73,YES,SL,-33.1,-0.07,4,39.7,42.0
1766555100,2025.12.24,05:45,5,3,4493.17,4495.14,4495.40,4491.90,YES,3.0,1.618,YES,3.0,YES,YES,42.9,NO,0.0,NO,NO,4489.33,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4493.17,4490.90,4497.71,4501.12,4504.52,YES,SL,-22.7,-0.05,3,29.6,52.1
1766554200,2025.12.24,05:30,5,3,4495.07,4491.30,4498.38,4490.21,YES,3.0,1.618,YES,3.0,YES,YES,42.9,NO,0.0,NO,NO,4489.25,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4495.07,4489.21,4506.79,4515.58,4524.37,YES,SL,-58.6,-0.13,3,99.2,33.1
1766553300,2025.12.24,05:15,5,3,4491.27,4485.42,4496.27,4485.15,YES,3.0,1.618,YES,3.0,YES,YES,40.8,NO,0.0,NO,NO,4489.16,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4491.27,4484.15,4505.51,4516.19,4526.87,YES,SL,-71.2,-0.16,3,205.5,71.1
1766552400,2025.12.24,05:00,5,3,4485.51,4477.26,4486.16,4470.72,YES,3.0,1.618,YES,3.0,YES,YES,40.8,NO,0.0,NO,NO,4489.07,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4485.51,4485.51,4517.09,4540.77,4564.46,YES,SL,0.0,0.00,19,147.9,403.7
1766551500,2025.12.24,04:45,4,3,4477.29,4508.99,4512.22,4474.42,YES,3.0,1.618,YES,3.0,YES,YES,40.8,NO,0.0,NO,NO,4488.99,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4477.29,4473.42,4485.03,4490.83,4496.64,YES,SL,-38.7,-0.09,1,65.7,88.7
1766550600,2025.12.24,04:30,4,3,4508.94,4507.02,4511.09,4504.54,YES,3.0,1.618,YES,3.0,YES,YES,59.5,NO,0.0,NO,NO,4488.91,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4508.94,4503.54,4519.74,4527.84,4535.94,YES,SL,-54.0,-0.12,1,345.2,32.8
1766549700,2025.12.24,04:15,4,3,4506.94,4511.69,4512.47,4505.77,YES,3.0,1.618,YES,3.0,YES,YES,59.5,NO,0.0,NO,NO,4488.82,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4506.94,4504.77,4511.28,4514.53,4517.79,YES,SL,-21.7,-0.05,1,24.0,41.5
1766548800,2025.12.24,04:00,4,3,4511.72,4518.67,4519.32,4504.78,YES,3.0,1.618,YES,3.0,YES,YES,64.0,NO,0.0,NO,NO,4488.73,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4511.72,4503.78,4527.60,4539.51,4551.42,YES,SL,-79.4,-0.18,10,110.5,141.6
1766547900,2025.12.24,03:45,3,3,4518.67,4520.38,4523.42,4518.50,YES,3.0,1.618,YES,3.0,YES,YES,65.8,NO,0.0,NO,YES,4488.64,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4518.67,4517.50,4521.01,4522.77,4524.52,YES,SL,-11.7,-0.03,1,138.9,6.5
1766547000,2025.12.24,03:30,3,3,4520.11,4521.46,4523.55,4518.65,YES,3.0,1.618,YES,3.0,YES,YES,65.8,NO,0.0,NO,NO,4488.53,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4520.11,4517.65,4525.03,4528.72,4532.41,YES,SL,-24.6,-0.05,3,78.6,57.7
1766546100,2025.12.24,03:15,3,3,4521.43,4512.25,4525.88,4512.25,YES,3.0,1.618,YES,3.0,YES,YES,65.8,NO,0.0,NO,NO,4488.42,YES,1.5,YES,1.0,YES,1.0,9.5,BUY,YES,SETUP VALIDO,4521.43,4511.25,4541.79,4557.06,4572.33,YES,SL,-101.8,-0.23,3,147.7,44.5
1766545200,2025.12.24,03:00,3,3,4512.24,4512.01,4519.72,4506.66,YES,3.0,1.618,YES,3.0,YES,YES,65.8,NO,0.0,NO,YES,4488.31,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4512.24,4512.24,4525.40,4535.27,4545.14,YES,SL,0.0,0.00,2,55.8,136.4
1766544300,2025.12.24,02:45,2,3,4511.87,4517.68,4518.27,4508.22,YES,3.0,1.618,YES,3.0,YES,YES,65.8,NO,0.0,NO,NO,4488.18,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4511.87,4507.22,4521.17,4528.14,4535.12,YES,SL,-46.5,-0.10,1,52.1,78.5
1766543400,2025.12.24,02:30,2,3,4517.84,4513.69,4517.98,4512.84,YES,3.0,1.618,YES,3.0,YES,YES,65.8,NO,0.0,NO,NO,4488.05,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4517.84,4511.84,4529.84,4538.84,4547.84,YES,SL,-60.0,-0.13,1,96.2,4.3
1766542500,2025.12.24,02:15,2,3,4513.69,4507.62,4514.08,4507.62,YES,3.0,1.618,YES,3.0,YES,YES,63.8,NO,0.0,NO,NO,4487.92,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4513.69,4506.62,4527.83,4538.43,4549.04,YES,SL,-70.7,-0.16,3,130.2,42.9
1766541600,2025.12.24,02:00,2,3,4507.61,4503.42,4512.80,4500.67,YES,3.0,1.618,YES,3.0,YES,YES,60.6,NO,0.0,NO,NO,4487.77,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4507.61,4499.67,4523.49,4535.40,4547.31,YES,SL,-79.4,-0.18,4,155.3,64.7
1766540700,2025.12.24,01:45,1,3,4503.26,4505.59,4510.44,4499.73,YES,3.0,1.618,YES,3.0,YES,YES,60.5,NO,0.0,NO,NO,4487.62,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4503.26,4503.26,4512.32,4519.12,4525.91,YES,SL,0.0,0.00,2,35.3,95.4
1766539800,2025.12.24,01:30,1,3,4505.59,4492.39,4508.72,4492.08,YES,3.0,1.618,YES,3.0,YES,YES,60.5,NO,0.0,NO,NO,4487.47,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4505.59,4491.08,4534.61,4556.38,4578.14,YES,SL,-145.1,-0.32,3,148.0,48.5
1766538900,2025.12.24,01:15,1,3,4492.21,4495.27,4498.08,4490.79,YES,3.0,1.618,YES,3.0,YES,YES,55.9,NO,0.0,NO,NO,4487.31,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4492.21,4489.79,4497.05,4500.68,4504.31,YES,TP3,121.0,0.27,1,1.3,165.1
1766538000,2025.12.24,01:00,1,3,4495.28,4486.01,4495.55,4486.01,YES,3.0,1.618,YES,3.0,YES,YES,55.9,NO,0.0,NO,NO,4487.14,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4495.28,4485.01,4515.82,4531.22,4546.63,YES,SL,-102.7,-0.23,3,119.6,28.0
1766533500,2025.12.23,23:45,23,2,4484.70,4489.17,4489.85,4483.32,YES,3.0,1.618,YES,3.0,YES,YES,55.9,NO,0.0,NO,NO,4486.97,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4484.70,4482.32,4489.46,4493.03,4496.60,YES,TP3,60.7,0.14,5,13.8,141.6
1766532600,2025.12.23,23:30,23,2,4489.20,4489.92,4491.37,4488.29,YES,3.0,1.618,YES,3.0,YES,YES,60.8,NO,0.0,NO,NO,4486.80,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4489.20,4487.29,4493.02,4495.88,4498.75,YES,SL,-19.1,-0.04,1,58.8,6.5
1766531700,2025.12.23,23:15,23,2,4490.04,4491.40,4491.93,4489.79,YES,3.0,1.618,YES,3.0,YES,YES,61.2,NO,0.0,NO,NO,4486.62,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4490.04,4488.79,4492.54,4494.41,4496.29,YES,SL,-12.5,-0.03,1,17.5,13.3
1766530800,2025.12.23,23:00,23,2,4491.16,4497.54,4498.86,4490.34,YES,3.0,1.618,YES,3.0,YES,YES,61.2,NO,0.0,NO,NO,4486.44,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4491.16,4489.34,4494.80,4497.53,4500.26,YES,SL,-5.5,-0.01,8,28.0,86.5
1766529900,2025.12.23,22:45,22,2,4497.49,4492.44,4499.81,4491.97,YES,3.0,1.618,YES,3.0,YES,YES,61.2,NO,0.0,NO,NO,4486.25,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4497.49,4490.97,4510.53,4520.31,4530.09,YES,SL,-65.2,-0.14,1,71.5,13.7
1766529000,2025.12.23,22:30,22,2,4492.41,4492.03,4493.34,4489.51,YES,3.0,1.618,YES,3.0,YES,YES,61.2,NO,0.0,NO,NO,4486.06,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4492.41,4488.51,4500.21,4506.06,4511.91,YES,SL,-39.0,-0.09,6,40.5,74.0
1766528100,2025.12.23,22:15,22,2,4492.02,4493.75,4494.67,4491.50,YES,3.0,1.618,YES,3.0,YES,YES,61.2,NO,0.0,NO,NO,4485.86,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4492.02,4490.50,4495.06,4497.34,4499.62,YES,SL,-15.2,-0.03,1,25.1,13.2
1766527200,2025.12.23,22:00,22,2,4493.73,4490.89,4494.28,4489.63,YES,3.0,1.618,YES,3.0,YES,YES,61.2,NO,0.0,NO,NO,4485.66,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4493.73,4488.63,4503.93,4511.58,4519.23,YES,SL,-51.0,-0.11,4,53.7,9.4
1766526300,2025.12.23,21:45,21,2,4490.89,4493.21,4493.21,4489.38,YES,3.0,1.618,YES,3.0,YES,YES,61.2,NO,0.0,NO,NO,4485.45,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4490.89,4488.38,4495.91,4499.68,4503.44,YES,SL,-25.1,-0.06,3,25.3,33.9
1766525400,2025.12.23,21:30,21,2,4493.20,4490.02,4494.15,4488.36,YES,3.0,1.618,YES,3.0,YES,YES,61.2,NO,0.0,NO,NO,4485.24,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4493.20,4487.36,4504.88,4513.64,4522.40,YES,SL,-58.4,-0.13,3,59.0,9.5
1766524500,2025.12.23,21:15,21,2,4490.12,4493.84,4493.89,4487.30,YES,3.0,1.618,YES,3.0,YES,YES,61.2,NO,0.0,NO,NO,4485.03,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4490.12,4486.30,4497.76,4503.49,4509.22,YES,SL,-38.2,-0.09,3,61.0,62.5
1766523600,2025.12.23,21:00,21,2,4493.80,4484.30,4496.37,4484.02,YES,3.0,1.618,YES,3.0,YES,YES,61.2,NO,0.0,NO,NO,4484.81,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4493.80,4483.02,4515.36,4531.53,4547.70,YES,SL,-107.8,-0.24,3,174.5,25.7
1766522700,2025.12.23,20:45,20,2,4484.32,4476.35,4485.00,4476.35,YES,3.0,1.618,YES,3.0,YES,YES,55.2,NO,0.0,NO,NO,4484.59,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4484.32,4475.35,4502.26,4515.71,4529.17,YES,SL,-89.7,-0.20,3,116.0,120.5
1766521800,2025.12.23,20:30,20,2,4476.40,4477.97,4478.56,4472.72,YES,3.0,1.618,YES,3.0,YES,YES,51.7,NO,0.0,NO,NO,4484.37,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4476.40,4471.72,4485.76,4492.78,4499.80,YES,SL,-46.8,-0.10,5,67.4,86.0
1766520900,2025.12.23,20:15,20,2,4477.90,4477.57,4479.41,4474.10,YES,3.0,1.618,YES,3.0,YES,YES,51.7,NO,0.0,NO,NO,4484.15,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4477.90,4473.10,4487.50,4494.70,4501.90,YES,SL,-48.0,-0.11,1,51.8,6.6
1766520000,2025.12.23,20:00,20,2,4477.56,4472.73,4481.14,4472.73,YES,3.0,1.618,YES,3.0,YES,YES,51.7,NO,0.0,NO,NO,4483.92,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4477.56,4471.73,4489.22,4497.97,4506.71,YES,SL,-58.3,-0.13,3,79.0,35.8
1766519100,2025.12.23,19:45,19,2,4472.73,4478.56,4479.09,4469.66,YES,3.0,1.618,YES,3.0,YES,YES,51.7,NO,0.0,NO,NO,4483.70,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4472.73,4472.73,4480.87,4486.97,4493.08,YES,SL,0.0,0.00,2,30.7,84.1
1766518200,2025.12.23,19:30,19,2,4478.55,4477.80,4479.52,4473.78,YES,3.0,1.618,YES,3.0,YES,YES,51.7,NO,0.0,NO,NO,4483.47,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4478.55,4472.78,4490.09,4498.75,4507.40,YES,SL,-57.7,-0.13,1,88.9,5.4
1766517300,2025.12.23,19:15,19,2,4477.65,4475.39,4478.59,4470.28,YES,3.0,1.618,YES,3.0,YES,YES,51.1,NO,0.0,NO,NO,4483.24,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4477.65,4469.28,4494.39,4506.94,4519.50,YES,SL,-83.7,-0.19,4,117.0,23.1
1766516400,2025.12.23,19:00,19,2,4475.50,4474.28,4479.96,4471.77,YES,3.0,1.618,YES,3.0,YES,YES,49.5,NO,0.0,NO,NO,4483.01,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4475.50,4470.77,4484.96,4492.05,4499.15,YES,SL,-47.3,-0.11,1,52.2,30.9
1766515500,2025.12.23,18:45,18,2,4474.29,4465.95,4476.51,4465.95,YES,3.0,1.618,YES,3.0,YES,YES,48.6,NO,0.0,NO,NO,4482.77,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4474.29,4464.95,4492.97,4506.98,4520.99,YES,SL,-93.4,-0.21,3,185.8,56.7
1766514600,2025.12.23,18:30,18,2,4465.96,4461.42,4467.03,4455.71,YES,3.0,1.618,YES,3.0,YES,YES,42.0,NO,0.0,NO,NO,4482.53,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4465.96,4454.71,4488.46,4505.34,4522.21,YES,SL,-112.5,-0.25,5,144.1,105.5
1766513700,2025.12.23,18:15,18,2,4461.43,4460.78,4465.32,4459.21,YES,3.0,1.618,YES,3.0,YES,YES,37.9,NO,0.0,NO,NO,4482.29,YES,1.5,YES,1.0,YES,1.0,9.5,BUY,YES,SETUP VALIDO,4461.43,4458.21,4467.87,4472.70,4477.53,YES,SL,-32.2,-0.07,1,57.2,56.0
1766512800,2025.12.23,18:00,18,2,4460.74,4458.55,4463.20,4456.33,YES,3.0,1.618,YES,3.0,YES,YES,37.3,NO,0.0,NO,NO,4482.05,YES,1.5,YES,1.0,YES,1.0,9.5,BUY,YES,SETUP VALIDO,4460.74,4455.33,4471.56,4479.67,4487.79,YES,SL,-54.1,-0.12,3,91.9,45.8
1766511900,2025.12.23,17:45,17,2,4458.55,4453.32,4459.20,4451.55,YES,3.0,1.618,YES,3.0,YES,YES,35.4,NO,0.0,YES,NO,4481.80,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4458.55,4450.55,4474.55,4486.55,4498.55,YES,SL,-80.0,-0.18,3,169.4,46.5
1766511000,2025.12.23,17:30,17,2,4453.31,4442.62,4457.20,4441.61,YES,3.0,1.618,YES,3.0,YES,YES,30.6,NO,0.0,NO,NO,4481.55,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4453.31,4440.61,4478.71,4497.76,4516.81,YES,SL,-127.0,-0.29,3,141.2,58.9
1766510100,2025.12.23,17:15,17,2,4442.71,4448.42,4452.07,4439.19,YES,3.0,1.618,YES,3.0,YES,YES,29.1,NO,0.0,YES,NO,4481.31,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4442.71,4442.71,4451.75,4458.53,4465.31,YES,SL,0.0,0.00,2,35.2,144.9
1766509200,2025.12.23,17:00,17,2,4448.38,4446.35,4450.64,4430.43,YES,3.0,1.618,YES,3.0,YES,YES,29.2,NO,0.0,NO,NO,4481.06,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4448.38,4448.38,4486.28,4514.70,4543.13,YES,SL,0.0,0.00,66,179.5,495.3
1766508300,2025.12.23,16:45,16,2,4446.55,4452.87,4459.29,4441.47,YES,3.0,1.618,YES,3.0,YES,YES,29.2,NO,0.0,NO,NO,4480.82,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4446.55,4440.47,4458.71,4467.83,4476.95,YES,SL,-60.8,-0.14,1,161.2,40.9
1766507400,2025.12.23,16:30,16,2,4452.81,4464.89,4464.89,4447.52,YES,3.0,1.618,YES,3.0,YES,YES,31.7,NO,0.0,NO,NO,4480.58,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4452.81,4446.52,4465.39,4474.83,4484.26,YES,SL,-62.9,-0.14,1,113.4,64.8
1766506500,2025.12.23,16:15,16,2,4464.88,4469.99,4472.53,4463.13,YES,3.0,1.618,YES,3.0,YES,YES,37.9,NO,0.0,NO,NO,4480.33,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4464.88,4462.13,4470.38,4474.51,4478.63,YES,SL,-27.5,-0.06,1,173.6,0.1
1766505600,2025.12.23,16:00,16,2,4469.89,4479.22,4479.69,4453.58,YES,3.0,1.618,YES,3.0,YES,YES,41.2,NO,0.0,NO,NO,4480.08,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4469.89,4452.58,4504.51,4530.48,4556.44,YES,SL,-173.1,-0.39,62,227.9,280.2
1766504700,2025.12.23,15:45,15,2,4479.23,4489.57,4490.88,4473.24,YES,3.0,1.618,YES,3.0,YES,YES,48.6,NO,0.0,NO,NO,4479.82,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4479.23,4472.24,4493.21,4503.69,4514.18,YES,SL,-69.9,-0.16,1,256.5,4.6
1766503800,2025.12.23,15:30,15,2,4489.71,4488.89,4492.66,4484.36,YES,3.0,1.618,YES,3.0,YES,YES,57.6,NO,0.0,NO,NO,4479.55,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4489.71,4483.36,4502.41,4511.94,4521.46,YES,SL,-63.5,-0.14,1,164.7,11.7
1766502900,2025.12.23,15:15,15,2,4488.88,4494.50,4497.41,4486.62,YES,3.0,1.618,YES,3.0,YES,YES,57.6,NO,0.0,NO,NO,4479.28,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4488.88,4485.62,4495.40,4500.29,4505.18,YES,SL,-32.6,-0.07,1,45.2,37.8
1766502000,2025.12.23,15:00,15,2,4494.49,4486.31,4494.57,4486.10,YES,3.0,1.618,YES,3.0,YES,YES,57.6,NO,0.0,NO,NO,4478.99,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4494.49,4485.10,4513.27,4527.35,4541.44,YES,SL,-93.9,-0.21,4,98.9,29.2
1766501100,2025.12.23,14:45,14,2,4486.45,4486.11,4489.34,4485.74,YES,3.0,1.618,YES,3.0,YES,YES,56.9,NO,0.0,NO,NO,4478.69,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4486.45,4484.74,4489.87,4492.43,4495.00,YES,SL,-5.1,-0.01,3,18.5,81.2
1766500200,2025.12.23,14:30,14,2,4486.11,4485.25,4487.67,4484.60,YES,3.0,1.618,YES,3.0,YES,YES,56.9,NO,0.0,NO,NO,4478.38,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4486.11,4483.60,4491.13,4494.89,4498.66,YES,SL,-25.1,-0.06,3,26.7,32.3
1766499300,2025.12.23,14:15,14,2,4485.20,4485.93,4486.13,4483.44,YES,3.0,1.618,YES,3.0,YES,YES,56.9,NO,0.0,NO,NO,4478.06,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4485.20,4485.20,4490.72,4494.86,4499.00,YES,SL,0.0,0.00,5,18.6,91.4
1766498400,2025.12.23,14:00,14,2,4485.92,4493.58,4493.76,4485.66,YES,3.0,1.618,YES,3.0,YES,YES,57.8,NO,0.0,NO,NO,4477.74,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4485.92,4484.66,4488.44,4490.33,4492.22,YES,SL,-12.6,-0.03,1,24.8,2.1
1766497500,2025.12.23,13:45,13,2,4493.60,4488.38,4494.34,4487.26,YES,3.0,1.618,YES,3.0,YES,YES,59.6,NO,0.0,NO,NO,4477.41,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4493.60,4486.26,4508.28,4519.29,4530.30,YES,SL,-73.4,-0.16,1,79.4,1.6
1766496600,2025.12.23,13:30,13,2,4488.40,4483.99,4488.55,4483.34,YES,3.0,1.618,YES,3.0,YES,YES,53.8,NO,0.0,NO,NO,4477.07,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4488.40,4482.34,4500.52,4509.61,4518.70,YES,SL,-60.6,-0.14,6,68.3,59.4
1766495700,2025.12.23,13:15,13,2,4483.95,4484.47,4485.52,4483.11,YES,3.0,1.618,YES,3.0,YES,YES,53.8,NO,0.0,NO,NO,4476.72,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4483.95,4483.95,4487.63,4490.39,4493.15,YES,SL,0.0,0.00,2,8.4,46.0
1766494800,2025.12.23,13:00,13,2,4484.48,4484.17,4486.40,4483.13,YES,3.0,1.618,YES,3.0,YES,YES,53.8,NO,0.0,NO,NO,4476.36,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4484.48,4482.13,4489.18,4492.70,4496.23,YES,SL,-23.5,-0.05,4,29.1,19.2
1766493900,2025.12.23,12:45,12,2,4484.19,4482.80,4486.01,4482.67,YES,3.0,1.618,YES,3.0,YES,YES,53.8,NO,0.0,NO,NO,4476.00,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4484.19,4481.67,4489.23,4493.01,4496.79,YES,SL,-25.2,-0.06,3,26.2,22.1
1766493000,2025.12.23,12:30,12,2,4482.79,4485.85,4485.97,4481.57,YES,3.0,1.618,YES,3.0,YES,YES,53.8,NO,0.0,NO,NO,4475.63,YES,1.5,NO,0.0,NO,0.0,7.5,BUY,YES,SETUP VALIDO,4482.79,4482.79,4487.23,4490.56,4493.89,YES,SL,0.0,0.00,4,32.9,48.9
1766492100,2025.12.23,12:15,12,2,4485.89,4484.75,4487.68,4482.91,YES,3.0,1.618,YES,3.0,YES,YES,53.8,NO,0.0,NO,NO,4475.26,YES,1.5,NO,0.0,YES,1.0,8.5,BUY,YES,SETUP VALIDO,4485.89,4481.91,4493.85,4499.82,4505.79,YES,SL,-39.8,-0.09,1,43.2,0.8
